"  3.0702177e+002	  2.9677448e+002	  2.1303365e+002	  1.9524468e+002	  2.2944699e+002	  2.4984867e+002	  2.9353549e+002	  1.7068021e+002	  2.7623258e+002	  2.8947556e+002	  1.4883281e+002	  1.8718627e+002	  1.6768083e+002	  1.6659900e+002	  1.3795955e+002	  1.6962742e+002	  1.7474043e+002	  1.7440039e+002	  1.6010976e+002	  1.7225106e+002	  1.6832723e+002	  1.8553154e+002	  1.9944925e+002	  1.8690129e+002	  2.3264480e+002	  1.4629863e+002	  2.0267909e+002	  2.4586073e+002	  1.4291497e+002	  2.2251461e+002	  1.5429688e+002	  1.6494553e+002	  1.2760982e+002	  1.9628125e+002	  1.3909349e+002	  1.4249522e+002	  1.9279577e+002	  2.0847873e+002	  2.1700679e+002	  9.9330035e+001	  2.0666330e+002	  1.9743132e+002	  2.1480987e+002	  1.7657400e+002	  2.0081614e+002	  1.3506989e+002	  1.8708408e+002	  1.6728091e+002	  1.6332968e+002	  1.8563935e+002	  1.4647650e+002	  1.3574356e+002	  1.5339540e+002	  1.3615326e+002	  1.5632113e+002	  1.3664450e+002	  1.2542735e+002	  1.4270257e+002	  1.3045241e+002	  1.3947611e+002	  2.4296953e+002	  3.0520468e+002	  3.1276691e+002	  3.0851849e+002	  2.7699080e+002	  2.1873013e+002	  2.2410096e+002	  2.4215372e+002	  2.1887755e+002	  2.2896084e+002	  1.5457941e+002	  1.7818899e+002	  1.7377126e+002	  1.6731474e+002	  1.9003380e+002	  1.6788441e+002	  2.2505057e+002	  1.8222352e+002	  1.5630140e+002	  1.3336072e+002	  1.4400145e+002	  1.5126302e+002	  1.2496334e+002	  1.4606453e+002	  1.4251982e+002	  1.4401920e+002	  1.4941456e+002	  1.3342858e+002	  1.3505352e+002	  1.4834467e+002	  8.0909185e+001	  7.8302648e+001	  8.1967676e+001	  9.1935330e+001	  8.6140864e+001	  9.3754900e+001	  1.0650944e+002	  1.0549217e+002	  9.2432356e+001	  8.3311753e+001	  1.2120332e+002	  1.9539600e+002	  1.2536387e+002	  1.1828027e+002	  1.5205149e+002	  2.1905969e+002	  1.2849705e+002	  1.2144409e+002	  1.0962744e+002	  1.3392219e+002	  1.3522748e+002	  1.3094896e+002	  1.3615302e+002	  1.3421805e+002	  1.5279187e+002	  1.5459930e+002	  1.3018843e+002	  1.5200565e+002	  1.4066582e+002	  1.3990031e+002	  1.2338372e+002	  1.2293437e+002	  1.1879593e+002	  1.2712346e+002	  1.2376121e+002	  1.2383179e+002	  1.0134901e+002	  1.2417611e+002	  1.1573573e+002	  1.1914825e+002	  9.2460281e+001	  8.5990564e+001	  1.0752337e+002	  1.0412713e+002	  9.7630130e+001	  7.9094610e+001	  9.5221334e+001	  9.0820422e+001	  9.6170742e+001	  8.0650632e+001	  1.3797127e+002	  1.2781077e+002	  1.6301620e+002	  1.5945894e+002	  1.2884939e+002	  1.4706932e+002	  1.7334256e+002	  1.8097325e+002	  1.3553383e+002	  1.1153574e+002	  1.3348948e+002	  1.7670468e+002	  1.6936398e+002	  8.9108148e+001	  1.3068920e+002	  1.1590584e+002	  1.4332712e+002	  9.1343037e+001	  1.2098896e+002	  8.4689945e+001	  2.5906023e+002	  2.4087346e+002	  1.7325501e+002	  1.6104010e+002	  1.5619560e+002	  1.8346114e+002	  1.3850750e+002	  1.5642614e+002	  2.0060273e+002	  1.8483430e+002	  2.2228074e+002	  2.4202052e+002	  2.3592959e+002	  2.3705891e+002	  2.1635861e+002	  1.8320164e+002	  2.3078319e+002	  2.4682609e+002	  2.1225622e+002	  2.2322320e+002	  1.2726567e+002	  1.3352801e+002	  1.3026169e+002	  1.3652057e+002	  1.3848802e+002	  1.2513947e+002	  1.3726048e+002	  1.0916634e+002	  1.2026303e+002	  1.1978376e+002	  1.3356786e+002	  1.1611835e+002	  1.3966991e+002	  1.2724007e+002	  1.4193535e+002	  1.2685351e+002	  1.1110344e+002	  1.3395124e+002	  1.2439937e+002	  1.2311367e+002	  2.6717701e+002	  2.7130258e+002	  2.4308026e+002	  2.4211755e+002	  2.4509432e+002	  2.5610588e+002	  2.8050078e+002	  1.3599929e+002	  1.5679202e+002	  1.5859569e+002	  1.2483138e+002	  1.2657557e+002	  1.4096832e+002	  1.6054490e+002	  1.6489335e+002	  1.7552592e+002	  1.7308797e+002	  1.4813427e+002	  1.6072271e+002	  1.6333897e+002	  1.3226170e+002	  1.5659438e+002	  1.4223804e+002	  1.5044539e+002	  1.6286462e+002	  1.4525762e+002	  1.2943743e+002	  1.4943072e+002	  1.4307257e+002	  1.3411299e+002	  1.7934236e+002	  1.3249463e+002	  1.4235715e+002	  1.5219311e+002	  1.1824305e+002	  1.1900583e+002	  1.5100663e+002	  1.3097071e+002	  1.6207540e+002	  1.4423945e+002	  1.4619500e+002	  1.3978156e+002	  1.6012556e+002	  1.9600218e+002	  1.8786200e+002	  1.8841067e+002	  2.2227065e+002	  2.3304640e+002	  1.8919811e+002	  1.4505215e+002	  1.0816986e+002	  1.0218373e+002	  1.0748929e+002	  1.1758773e+002	  1.1618663e+002	  1.3687514e+002	  1.2265501e+002	  1.1384758e+002	  1.1268763e+002	  1.2730325e+002	  1.5132684e+002	  1.5681653e+002	  1.5489063e+002	  1.4990411e+002	  1.4569325e+002	  1.3279973e+002	  1.3238340e+002	  1.4630406e+002	  1.3823998e+002	  1.4177913e+002	  1.3231508e+002	  1.3073198e+002	  1.7390547e+002	  1.4852855e+002	  1.5059821e+002	  1.4849842e+002	  1.6925725e+002	  1.6826466e+002	  1.7632094e+002	  1.7918996e+002	  2.2984666e+002	  2.3799715e+002	  2.0809272e+002	  1.8739693e+002	  2.0285613e+002	  2.1307544e+002	  2.2518584e+002	  2.0833590e+002	  1.9158031e+002	  2.0274315e+002	  2.0817316e+002	  2.2935054e+002	  2.2531546e+002	  2.2755000e+002	  2.5628020e+002	  2.5523726e+002	  2.4673120e+002	  2.2195409e+002	  2.3812294e+002	  2.2019646e+002	  1.5897374e+002	  1.8493481e+002	  1.8193896e+002	  2.0296837e+002	  1.9771930e+002	  1.9151339e+002	  1.9057666e+002	  2.0459534e+002	  1.8330559e+002	  1.8083650e+002	  1.3669997e+002	  1.5412890e+002	  1.3698467e+002	  1.0550162e+002	  1.5111248e+002	  1.3165661e+002	  1.4728184e+002	  1.1836759e+002	  1.3514178e+002	  1.2299939e+002	  1.6476257e+002	  1.5654926e+002	  1.7610710e+002	  1.7696293e+002	  1.8802177e+002	  1.7810160e+002	  1.7760339e+002	  1.6581630e+002	  1.9276585e+002	  1.8082926e+002	  1.4105317e+002	  1.6038975e+002	  1.7492489e+002	  1.7683844e+002	  1.7642482e+002	  1.7165802e+002	  1.6961140e+002	  1.7341536e+002	  1.6666431e+002	  1.5161599e+002	  1.8068050e+002	  1.7472476e+002	  1.6139849e+002	  1.3535712e+002	  1.5073313e+002	  1.3149757e+002	  2.2406961e+002	  1.4058045e+002	  1.2068485e+002	  1.3302268e+002	  1.6752947e+002	  1.6687406e+002	  1.6819936e+002	  1.2442171e+002	  1.5899864e+002	  1.4881093e+002	  1.0593716e+002	  1.5520165e+002	  1.4404339e+002	  1.3332337e+002	  1.5067989e+002	  1.3765228e+002	  1.5397189e+002	  1.5751872e+002	  1.7228620e+002	  1.5428148e+002	  1.5913353e+002	  1.3248798e+002	  1.4802499e+002	  2.1066685e+002	  1.1355777e+002	  1.0922425e+002	  8.0284964e+001	  1.1066249e+002	  1.2634619e+002	  1.3092691e+002	  1.1578185e+002	  1.2249127e+002	  1.2717866e+002	  1.1596726e+002	  1.8655522e+002	  1.7183351e+002	  1.8878487e+002	  1.9751535e+002	  1.9841871e+002	  1.7859986e+002	  1.9132431e+002	  1.8100985e+002	  1.7911861e+002	  1.9410039e+002	  1.1919264e+002	  1.8832363e+002	  1.8058647e+002	  2.0452843e+002	  1.0364229e+002	  1.6913154e+002	  2.1304171e+002	  2.0181517e+002	  2.1944652e+002	  2.0041442e+002	  1.7584428e+002	  1.5147788e+002	  1.9516306e+002	  2.3596624e+002	  2.1303026e+002	  2.1836992e+002	  2.3481787e+002	  2.3730301e+002	  2.1940830e+002	  2.0805517e+002	  9.9743675e+001	  1.0283771e+002	  1.1444301e+002	  1.0183479e+002	  1.1733332e+002	  1.2382683e+002	  1.1588244e+002	  1.1894126e+002	  1.2139366e+002	  1.3738282e+002	  1.5944504e+002	  1.5474074e+002	  1.3640736e+002	  1.5212402e+002	  1.5426836e+002	  1.4451945e+002	  1.5267429e+002	  1.4035588e+002	  1.7066201e+002	  1.5846851e+002	  1.3868379e+002	  1.5683020e+002	  1.4674208e+002	  1.0884501e+002	  1.1316908e+002	  1.3783401e+002	  1.7138083e+002	  1.3446977e+002	  1.3645349e+002	  1.2284860e+002	  1.4572817e+002	  1.6808634e+002	  1.9047080e+002	  1.8893584e+002	  2.0353745e+002	  2.0201919e+002	  2.0728183e+002	  2.0907384e+002	  2.1322458e+002	  2.0681697e+002	  1.5314342e+002	  1.4049500e+002	  1.5192939e+002	  1.6552896e+002	  1.5694541e+002	  1.8144820e+002	  1.7339757e+002	  1.8519158e+002	  1.6623320e+002	  1.5852415e+002	  1.3512041e+002	  1.3456330e+002	  1.2614086e+002	  1.3727636e+002	  1.3878245e+002	  1.3565753e+002	  1.5823668e+002	  1.6955558e+002	  1.7036507e+002	  1.4641267e+002	  1.5334899e+002	  1.6390128e+002	  1.5337202e+002	  1.4868625e+002	  2.0289471e+002	  2.1517493e+002	  1.8754984e+002	  1.8911387e+002	  1.8588306e+002	  1.5122700e+002	  1.8332828e+002	  1.8574804e+002	  1.8319751e+002	  1.8234054e+002	  1.8637416e+002	  1.9161345e+002	  1.7086330e+002	  2.0191075e+002	  1.7300220e+002	  1.8427574e+002	  1.4159555e+002	  1.5195822e+002	  1.5322810e+002	  1.4719008e+002	  1.5376539e+002	  1.6462693e+002	  1.3709305e+002	  1.2533417e+002	  1.6669371e+002	  1.3672731e+002	  1.2669317e+002	  1.5021321e+002	  1.2881190e+002	  1.4279837e+002	  1.4846377e+002	  1.4480517e+002	  1.1841455e+002	  1.5407764e+002	  1.1113547e+002	  1.3805479e+002	  1.5420627e+002	  1.5525475e+002	  1.3989634e+002	  1.3212460e+002	  1.5820757e+002	  1.2593445e+002	  1.2012388e+002	  1.2520242e+002	  1.0914799e+002	  9.8187250e+001	  1.0203117e+002	  8.8113242e+001	  1.3744518e+002	  1.1782509e+002	  1.1471247e+002	  1.1454035e+002	  1.0605690e+002	  1.1587532e+002	  9.2703769e+001	  1.1003598e+002	  1.0680440e+002	  1.1336131e+002	  9.3066756e+001	  1.2083039e+002	  1.1172878e+002	  1.0325588e+002	  7.6690973e+001	  1.1372812e+002	  1.0844306e+002	  1.1323151e+002	  1.5156680e+002	  1.6993240e+002	  2.0386744e+002	  1.8518476e+002	  2.1176964e+002	  2.0685381e+002	  1.5433893e+002	  1.9995178e+002	  2.0825687e+002	  2.0227748e+002	  1.8624986e+002	  1.8027260e+002	  1.9695219e+002	  1.8547487e+002	  1.7696153e+002	  1.6306105e+002	  1.9014680e+002	  1.7595441e+002	  1.8146994e+002	  1.8549854e+002	  2.9651322e+002	  3.2790554e+002	  2.9501906e+002	  2.3626581e+002	  3.1178445e+002	  2.4551659e+002	  1.8563045e+002	  2.2393813e+002	  3.3404581e+002	  2.9339011e+002	  9.2638320e+001	  1.0234034e+002	  1.1708487e+002	  1.4993738e+002	  1.0049157e+002	  9.3982569e+001	  1.0162272e+002	  9.2647498e+001	  1.1832536e+002	  1.6150761e+002	  9.5917789e+001	  9.1228942e+001	  7.3107979e+001	  7.0159696e+001	  8.4675206e+001	  1.0663375e+002	  9.0210898e+001	  1.0604747e+002	  1.2864395e+002	  9.5493261e+001	  9.2997277e+001	  1.3770475e+002	  1.2153063e+002	  1.3010439e+002	  9.0692234e+001	  9.2036577e+001	  7.2428945e+001	  9.6217994e+001	  9.5303244e+001	  1.0388570e+002	  1.1126721e+002	  1.4070978e+002	  1.3321496e+002	  1.2115544e+002	  9.8737663e+001	  9.2564994e+001	  1.0737693e+002	  8.8983211e+001	  1.1241008e+002	  1.2979841e+002	  1.2074812e+002	  1.2029580e+002	  1.2450975e+002	  1.3147119e+002	  1.2970690e+002	  1.0557555e+002	  1.1841516e+002	  1.1724491e+002	  1.2101085e+002	  1.3351189e+002	  3.4884610e+002	  2.6963831e+002	  2.3755750e+002	  3.2519968e+002	  2.8275532e+002	  3.0341102e+002	  3.3038962e+002	  3.3766284e+002	  3.0220429e+002	  2.7029446e+002	  1.2800916e+002	  1.1995069e+002	  1.4793773e+002	  1.4192894e+002	  1.4566442e+002	  1.5203268e+002	  1.1935893e+002	  1.6291328e+002	  1.5509112e+002	  1.6551351e+002	  1.3084899e+002	  1.0891285e+002	  1.1031373e+002	  1.0739141e+002	  1.2511880e+002	  1.3052483e+002	  1.0582820e+002	  9.9676342e+001	  1.3085751e+002	  9.3813905e+001	  1.2695493e+002	  1.6796103e+002	  1.8740505e+002	  1.7935757e+002	  1.7472718e+002	  1.8379639e+002	  1.8308643e+002	  1.2480390e+002	  1.1045906e+002	  9.8742265e+001	  2.0453112e+002	  2.2280713e+002	  2.3293913e+002	  2.2298688e+002	  1.9073118e+002	  1.5545936e+002	  2.0573870e+002	  1.7586243e+002	  1.9940306e+002	  1.8267845e+002	  1.7587516e+002	  1.6463145e+002	  1.7136518e+002	  2.1628377e+002	  2.0504558e+002	  1.9841140e+002	  2.0305734e+002	  1.6557650e+002	  1.4668928e+002	  1.5713858e+002	  9.5313780e+001	  1.2827367e+002	  1.2085087e+002	  1.2001906e+002	  9.8767072e+001	  1.1450149e+002	  9.4632767e+001	  1.0623884e+002	  1.0843573e+002	  9.1885859e+001	  1.9358465e+002	  2.0137085e+002	  1.8688475e+002	  2.1216207e+002	  1.5927346e+002	  2.0140100e+002	  2.3682690e+002	  1.7888239e+002	  1.6373770e+002	  1.7295202e+002	  1.2442454e+002	  1.4098991e+002	  1.4836327e+002	  1.2939032e+002	  1.5649645e+002	  1.2437497e+002	  1.1546781e+002	  1.1625849e+002	  1.5168631e+002	  1.3761704e+002	  1.3703828e+002	  1.4810906e+002	  1.3308695e+002	  1.1814862e+002	  1.3212068e+002	  1.3481687e+002	  1.6422469e+002	  1.2896342e+002	  1.2988120e+002	  1.1492743e+002	  2.0016459e+002	  1.9420191e+002	  2.0281649e+002	  1.9705495e+002	  1.8852043e+002	  2.0130342e+002	  1.6520710e+002	  1.8688545e+002	  1.8186295e+002	  1.8191050e+002	  1.6639922e+002	  1.8518508e+002	  1.2140072e+002	  1.3517403e+002	  1.4716645e+002	  1.6623535e+002	  1.1640967e+002	  1.4888551e+002	  1.2355301e+002	  1.3123372e+002	  8.7411261e+001	  1.3527110e+002	  1.2123061e+002	  1.3178413e+002	  1.3664447e+002	  1.3833273e+002	  1.4694083e+002	  1.3230570e+002	  1.3334711e+002	  1.5037669e+002	  1.4422584e+002	  1.7693779e+002	  1.6595412e+002	  1.5404764e+002	  1.7922108e+002	  1.2862327e+002	  1.2607089e+002	  1.5127674e+002	  1.2840708e+002	  1.6292283e+002	  1.2828586e+002	  1.3485733e+002	  1.6505322e+002	  1.4972002e+002	  1.4333610e+002	  1.4617797e+002	  1.6785104e+002	  1.6513961e+002	  1.2032968e+002	  1.2985775e+002	  1.4578511e+002	  1.5581637e+002	  1.4572950e+002	  1.3184966e+002	  1.2488670e+002	  1.3940300e+002	  1.2881593e+002	  1.2600437e+002	  1.0770818e+002	  1.2572638e+002	  1.3582698e+002	  1.6746873e+002	  1.5432481e+002	  1.3199851e+002	  1.4079680e+002	  1.2817850e+002	  1.3053105e+002	  1.2918746e+002	  1.1976577e+002	  1.4802581e+002	  1.9371693e+002	  1.9442816e+002	  1.7159829e+002	  1.5313702e+002	  1.6536392e+002	  1.5748043e+002	  1.6367749e+002	  1.7963334e+002	  1.7799103e+002	  1.9417764e+002	  1.7918747e+002	  1.7753678e+002	  1.7180709e+002	  1.9796081e+002	  1.4444354e+002	  1.4794193e+002	  1.4870035e+002	  1.3388959e+002	  1.3429110e+002	  1.2609100e+002	  1.2406171e+002	  1.4699961e+002	  1.5454268e+002	  1.7463364e+002	  1.4174665e+002	  1.5469223e+002	  1.5537062e+002	  1.0546841e+002	  1.0642598e+002	  1.3868190e+002	  1.4590021e+002	  1.3586106e+002	  1.5695009e+002	  1.7506293e+002	  1.6936613e+002	  1.7191029e+002	  1.5964763e+002	  1.5590418e+002	  1.8832962e+002	  1.2849047e+002	  5.9184980e+001	  6.7604063e+001	  1.0001028e+002	  7.5709819e+001	  1.4510830e+002	  1.4208549e+002	  1.3385472e+002	  1.4731503e+002	  1.1730672e+002	  8.0431382e+001	  1.6713954e+002	  1.8111319e+002	  1.8182810e+002	  1.7722851e+002	  1.9449771e+002	  1.7960514e+002	  3.1652970e+002	  2.8057326e+002	  1.8680524e+002	  1.9430474e+002	  1.7682093e+002	  1.6246138e+002	  1.4646744e+002	  1.7792788e+002	  1.4974362e+002	  1.3264530e+002	  1.4458819e+002	  1.1777986e+002	  1.4656431e+002	  1.8866906e+002	  1.2896483e+002	  1.2549532e+002	  1.3470940e+002	  1.3578994e+002	  1.2402130e+002	  1.3049353e+002	  1.2775596e+002	  1.3182374e+002	  1.2771780e+002	  1.3542881e+002	  1.4154006e+002	  1.4638457e+002	  1.3635736e+002	  1.4664608e+002	  1.5014432e+002	  1.2686517e+002	  1.4109617e+002	  1.3316084e+002	  1.2780353e+002	  1.0527600e+002	  1.2756151e+002	  1.3415873e+002	  1.2783450e+002	  1.4676165e+002	  1.6417939e+002	  1.6717912e+002	  1.4405651e+002	  1.8098509e+002	  1.3914569e+002	  1.4923869e+002	  9.7919980e+001	  1.1092345e+002	  1.2061188e+002	  1.0440947e+002	  1.2688440e+002	  1.1957151e+002	  1.2854022e+002	  1.2621937e+002	  1.0883240e+002	  1.4981549e+002	  1.4293613e+002	  1.5232288e+002	  1.1935519e+002	  1.3219068e+002	  9.9018012e+001	  1.1347887e+002	  1.0984720e+002	  1.3740080e+002	  1.4479408e+002	  1.3431410e+002	  1.1856282e+002	  1.1389270e+002	  1.4280842e+002	  1.1939824e+002	  1.0077445e+002	  1.2460095e+002	  1.1600521e+002	  1.2995676e+002	  1.4165574e+002	  9.9287140e+001	  7.5131359e+001	  8.5849853e+001	  8.0775341e+001	  7.8699942e+001	  1.1205754e+002	  7.0139581e+001	  7.3276764e+001	  9.1239904e+001	  6.4750306e+001	  5.6234827e+001	  7.2794384e+001	  7.9519874e+001	  5.8359845e+001	  6.4384819e+001	  8.8236650e+001	  1.6369163e+001	  5.5170323e+001	  7.0140675e+001	  6.7655202e+001	  7.8522607e+001	  1.0879949e+002	  1.2530123e+002	  1.2768889e+002	  9.9441278e+001	  1.2617693e+002	  1.1755427e+002	  1.1598287e+002	  1.3333168e+002	  1.0590850e+002	  1.0724789e+002	  1.2694075e+002	  1.4523539e+002	  1.1064415e+002	  1.1377178e+002	  1.0033979e+002	  1.0616569e+002	  1.0136767e+002	  1.0890539e+002	  1.0921460e+002	  1.3985839e+002	  1.1425201e+002	  2.0310824e+002	  1.2617908e+002	  1.4670534e+002	  1.4854681e+002	  1.5904231e+002	  1.5126500e+002	  1.6836799e+002	  1.6678711e+002	  1.8154191e+002	  1.1789271e+002	  1.1855830e+002	  1.1389211e+002	  1.2467703e+002	  1.3174355e+002	  2.3565164e+002	  2.0618542e+002	  1.7705294e+002	  9.2523546e+001	  1.1683580e+002	  1.2759346e+002	  1.2219395e+002	  1.2903505e+002	  1.0194888e+002	  1.2898913e+002	  1.4414002e+002	  1.3759143e+002	  1.2787723e+002	  1.2355810e+002	  1.3280770e+002	  8.6275956e+001	  8.2094406e+001	  8.7698309e+001	  8.0645246e+001	  8.2143254e+001	  8.0269738e+001	  1.0560992e+002	  1.4389334e+002	  9.0366463e+001	  1.3356439e+002	"
